0.433,0.797,0.401,2.000
0.407,0.787,0.483,0.000
0.410,0.800,0.391,2.000
0.421,0.774,0.473,0.000
0.401,0.770,0.504,0.000
0.362,0.876,0.402,2.000
0.363,0.778,0.504,0.000
0.352,0.671,0.588,0.000
0.418,0.789,0.417,2.000
0.407,0.855,0.415,2.000
0.403,0.855,0.411,2.000
0.414,0.847,0.414,2.000
0.494,0.782,0.418,1.000
0.458,0.840,0.426,2.000
0.403,0.758,0.443,0.000
0.438,0.792,0.389,2.000
0.365,0.746,0.518,0.000
0.374,0.885,0.409,2.000
0.433,0.769,0.456,0.000
0.456,0.698,0.481,0.000
0.483,0.712,0.461,1.000
0.380,0.894,0.412,2.000
0.443,0.790,0.428,2.000
0.361,0.734,0.527,0.000
0.447,0.759,0.434,0.000
0.382,0.770,0.459,0.000
0.386,0.752,0.500,0.000
0.394,0.771,0.472,0.000
0.406,0.781,0.461,0.000
0.467,0.741,0.437,1.000
0.388,0.660,0.574,0.000
0.477,0.716,0.458,1.000
0.396,0.752,0.499,0.000
0.356,0.796,0.453,0.000
0.371,0.790,0.488,0.000
0.437,0.774,0.464,0.000
0.364,0.884,0.405,2.000
0.365,0.882,0.406,2.000
0.463,0.663,0.531,0.000
0.375,0.895,0.413,2.000
0.424,0.827,0.405,2.000
0.516,0.707,0.450,1.000
0.525,0.723,0.402,1.000
0.395,0.785,0.493,0.000
0.403,0.804,0.436,2.000
0.444,0.821,0.412,2.000
0.380,0.831,0.483,2.000
0.428,0.774,0.453,0.000
0.420,0.776,0.409,2.000
0.351,0.782,0.450,0.000
0.408,0.766,0.488,0.000
0.424,0.725,0.538,0.000
0.425,0.785,0.439,0.000
0.363,0.834,0.425,2.000
0.420,0.708,0.500,0.000
0.441,0.769,0.423,1.000
0.371,0.883,0.407,2.000
0.412,0.806,0.446,2.000
0.432,0.819,0.407,2.000
0.360,0.890,0.410,2.000
0.356,0.877,0.397,2.000
0.438,0.707,0.492,0.000
0.429,0.819,0.406,2.000
0.396,0.837,0.394,2.000
0.406,0.762,0.454,0.000
0.350,0.719,0.538,0.000
0.545,0.804,0.471,1.000
0.477,0.880,0.459,2.000
0.449,0.857,0.518,0.000
0.528,0.861,0.412,2.000
0.465,0.933,0.420,2.000
0.618,0.774,0.420,1.000
0.460,0.871,0.480,2.000
0.523,0.794,0.486,1.000
0.521,0.853,0.404,2.000
0.507,0.779,0.525,0.000
0.570,0.817,0.410,1.000
0.513,0.883,0.423,2.000
0.479,0.875,0.447,2.000
0.470,0.869,0.467,2.000
0.471,0.884,0.444,2.000
0.507,0.792,0.505,0.000
0.540,0.856,0.424,1.000
0.520,0.836,0.451,1.000
0.427,0.895,0.483,2.000
0.511,0.870,0.439,2.000
0.463,0.869,0.485,2.000
0.515,0.732,0.574,0.000
0.431,0.895,0.493,2.000
0.428,0.918,0.457,2.000
0.423,0.887,0.498,2.000
0.431,0.905,0.474,2.000
0.483,0.883,0.431,2.000
0.466,0.914,0.414,2.000
0.474,0.826,0.497,0.000
0.469,0.896,0.448,2.000
0.508,0.809,0.511,0.000
0.530,0.866,0.418,2.000
0.537,0.861,0.420,1.000
0.483,0.881,0.454,2.000
0.444,0.770,0.585,0.000
0.430,0.960,0.415,2.000
0.491,0.866,0.443,2.000
0.475,0.911,0.414,2.000
0.432,0.949,0.427,2.000
0.494,0.854,0.450,2.000
0.430,0.811,0.541,0.000
0.575,0.764,0.470,1.000
0.501,0.848,0.471,2.000
0.468,0.893,0.455,2.000
0.433,0.956,0.408,2.000
0.421,0.749,0.609,0.000
0.435,0.963,0.419,2.000
0.442,0.881,0.505,2.000
0.516,0.879,0.427,2.000
0.436,0.960,0.422,2.000
0.506,0.823,0.477,1.000
0.487,0.898,0.414,2.000
0.425,0.961,0.417,2.000
0.477,0.843,0.498,0.000
0.478,0.841,0.508,0.000
0.461,0.923,0.416,2.000
0.420,0.960,0.412,2.000
0.456,0.793,0.554,0.000
0.443,0.843,0.529,0.000
0.520,0.876,0.435,2.000
0.471,0.895,0.453,2.000
0.573,0.772,0.448,1.000
0.542,0.802,0.450,1.000
0.452,0.928,0.415,2.000
0.492,0.847,0.478,2.000
0.498,0.887,0.422,2.000
0.438,0.896,0.490,2.000
0.525,0.860,0.409,2.000
0.422,0.899,0.485,2.000
0.422,0.958,0.412,2.000
0.514,0.873,0.417,2.000
0.493,0.890,0.415,2.000
0.573,0.768,0.455,1.000
0.417,0.950,0.438,2.000
0.541,0.851,0.426,1.000
0.436,0.697,0.659,0.000
0.534,0.825,0.459,1.000
0.561,0.756,0.503,1.000
0.434,0.961,0.430,2.000
0.560,0.808,0.405,1.000
0.438,0.950,0.415,2.000
0.467,0.881,0.466,2.000
0.474,0.878,0.472,2.000
0.518,0.880,0.422,2.000
0.494,0.873,0.415,2.000
0.429,0.916,0.465,2.000
0.504,0.752,0.555,0.000
0.423,0.844,0.538,0.000
0.423,0.877,0.508,2.000
0.523,0.846,0.445,1.000
0.481,0.899,0.417,2.000
0.430,0.928,0.462,2.000
0.476,0.913,0.423,2.000
0.587,0.805,0.424,1.000
0.454,0.855,0.494,2.000
0.491,0.867,0.450,2.000
0.505,0.881,0.419,2.000
0.434,0.958,0.420,2.000
0.501,0.795,0.514,0.000
0.427,0.858,0.506,2.000
0.583,0.774,0.457,1.000
0.534,0.860,0.419,1.000
0.435,0.961,0.421,2.000
0.516,0.877,0.418,2.000
0.442,0.917,0.463,2.000
0.533,0.802,0.450,1.000
0.425,0.960,0.425,2.000
0.474,0.865,0.437,2.000
0.428,0.879,0.492,2.000
0.596,0.782,0.415,1.000
0.468,0.919,0.432,2.000
0.476,0.881,0.460,2.000
0.508,0.817,0.492,0.000
0.490,0.893,0.414,2.000
0.540,0.800,0.456,1.000
0.508,0.777,0.525,0.000
0.445,0.822,0.440,2.000
0.475,0.743,0.509,0.000
0.458,0.780,0.476,0.000
0.461,0.815,0.442,2.000
0.474,0.800,0.439,1.000
0.375,0.849,0.483,2.000
0.406,0.817,0.482,0.000
0.397,0.831,0.469,2.000
0.373,0.900,0.435,2.000
0.372,0.896,0.438,2.000
0.366,0.896,0.432,2.000
0.449,0.846,0.440,2.000
0.446,0.851,0.446,2.000
0.378,0.891,0.442,2.000
0.460,0.832,0.448,2.000
0.460,0.728,0.536,0.000
0.385,0.864,0.481,2.000
0.380,0.903,0.444,2.000
0.443,0.829,0.444,2.000
0.420,0.854,0.442,2.000
0.391,0.859,0.494,2.000
0.381,0.783,0.539,0.000
0.435,0.768,0.495,0.000
0.392,0.903,0.450,2.000
0.470,0.799,0.470,0.000
0.448,0.788,0.471,0.000
0.411,0.788,0.537,0.000
0.516,0.769,0.445,1.000
0.414,0.863,0.440,2.000
0.377,0.891,0.439,2.000
0.380,0.893,0.444,2.000
0.435,0.835,0.442,2.000
0.467,0.732,0.529,0.000
0.544,0.768,0.451,1.000
0.453,0.839,0.468,2.000
0.378,0.861,0.471,2.000
0.593,0.698,0.443,1.000
0.480,0.803,0.447,1.000
0.597,0.700,0.430,1.000
0.446,0.812,0.480,0.000
0.384,0.899,0.440,2.000
0.415,0.814,0.485,0.000
0.452,0.834,0.440,2.000
0.462,0.835,0.441,2.000
0.415,0.854,0.434,2.000
0.439,0.851,0.442,2.000
0.424,0.871,0.442,2.000
0.448,0.815,0.460,2.000
0.409,0.833,0.481,2.000
0.380,0.908,0.440,2.000
0.404,0.873,0.420,2.000
0.413,0.853,0.428,2.000
0.483,0.792,0.433,1.000
0.461,0.772,0.495,0.000
0.453,0.823,0.457,2.000
0.415,0.833,0.463,2.000
0.463,0.731,0.515,0.000
0.402,0.832,0.445,2.000
0.409,0.853,0.470,2.000
0.426,0.819,0.523,0.000
0.378,0.828,0.510,0.000
0.428,0.831,0.492,0.000
0.429,0.866,0.440,2.000
0.453,0.847,0.435,2.000
0.447,0.769,0.521,0.000
0.553,0.707,0.478,1.000
0.496,0.698,0.520,0.000
0.366,0.696,0.557,0.000
0.434,0.812,0.472,0.000
0.423,0.788,0.497,0.000
0.482,0.750,0.465,1.000
0.428,0.768,0.514,0.000
0.425,0.757,0.528,0.000
0.378,0.866,0.472,2.000
0.403,0.732,0.593,0.000
0.449,0.816,0.433,2.000
0.391,0.773,0.547,0.000
0.429,0.839,0.433,2.000
0.401,0.751,0.555,0.000
0.404,0.841,0.466,2.000
0.377,0.809,0.531,0.000
0.441,0.797,0.468,0.000
0.372,0.853,0.474,2.000
0.370,0.883,0.435,2.000
0.474,0.761,0.427,1.000
0.384,0.722,0.629,0.000
0.486,0.928,0.423,2.000
0.505,0.905,0.421,2.000
0.518,0.823,0.480,1.000
0.479,0.847,0.467,2.000
0.454,0.911,0.466,2.000
0.421,0.908,0.476,2.000
0.434,0.865,0.445,2.000
0.448,0.911,0.490,2.000
0.555,0.838,0.423,1.000
0.480,0.931,0.431,2.000
0.416,0.894,0.463,2.000
0.544,0.778,0.490,1.000
0.473,0.869,0.492,2.000
0.413,0.961,0.412,2.000
0.409,0.956,0.405,2.000
0.437,0.976,0.439,2.000
0.443,0.924,0.483,2.000
0.445,0.938,0.406,2.000
0.518,0.770,0.517,0.000
0.519,0.861,0.468,2.000
0.442,0.935,0.476,2.000
0.503,0.874,0.471,2.000
0.500,0.815,0.521,0.000
0.621,0.744,0.411,1.000
0.477,0.828,0.536,0.000
0.419,0.851,0.539,0.000
0.410,0.909,0.471,2.000
0.434,0.934,0.466,2.000
0.421,0.924,0.473,2.000
0.430,0.836,0.561,0.000
0.482,0.916,0.430,2.000
0.504,0.895,0.438,2.000
0.421,0.863,0.524,0.000
0.517,0.877,0.430,2.000
0.417,0.969,0.421,2.000
0.519,0.877,0.432,2.000
0.479,0.887,0.471,2.000
0.531,0.805,0.470,1.000
0.548,0.812,0.462,1.000
0.485,0.838,0.518,0.000
0.489,0.778,0.519,0.000
0.484,0.923,0.435,2.000
0.478,0.882,0.459,2.000
0.520,0.854,0.447,2.000
0.475,0.901,0.464,2.000
0.530,0.869,0.438,2.000
0.432,0.888,0.513,2.000
0.488,0.884,0.466,2.000
0.447,0.963,0.433,2.000
0.456,0.960,0.430,2.000
0.452,0.913,0.471,2.000
0.526,0.884,0.420,2.000
0.450,0.936,0.441,2.000
0.443,0.938,0.446,2.000
0.417,0.953,0.399,2.000
0.563,0.844,0.416,1.000
0.457,0.947,0.416,2.000
0.491,0.896,0.396,2.000
0.455,0.829,0.520,0.000
0.449,0.934,0.450,2.000
0.498,0.896,0.411,2.000
0.512,0.897,0.430,2.000
0.493,0.915,0.422,2.000
0.478,0.843,0.506,0.000
0.460,0.909,0.445,2.000
0.494,0.913,0.410,2.000
0.532,0.849,0.436,1.000
0.661,0.736,0.417,1.000
0.531,0.873,0.433,2.000
0.507,0.903,0.421,2.000
0.456,0.957,0.421,2.000
0.508,0.851,0.464,2.000
0.455,0.914,0.458,2.000
0.515,0.853,0.455,2.000
0.584,0.801,0.425,1.000
0.504,0.905,0.426,2.000
0.452,0.835,0.533,0.000
0.486,0.879,0.477,2.000
0.467,0.891,0.456,2.000
0.440,0.945,0.452,2.000
0.455,0.923,0.441,2.000
0.457,0.889,0.481,2.000
0.485,0.890,0.452,2.000
0.445,0.927,0.466,2.000
0.448,0.921,0.464,2.000
0.442,0.838,0.561,0.000
0.486,0.890,0.455,2.000
0.458,0.856,0.508,0.000
0.455,0.912,0.475,2.000
0.437,0.858,0.541,0.000
0.471,0.848,0.513,0.000
0.473,0.826,0.521,0.000
0.461,0.835,0.513,0.000
0.524,0.877,0.426,2.000
0.445,0.906,0.496,2.000
0.480,0.904,0.467,2.000
0.413,0.837,0.538,0.000
0.478,0.838,0.500,0.000
0.469,0.895,0.476,2.000
0.508,0.891,0.426,2.000
0.471,0.736,0.627,0.000
0.453,0.924,0.416,2.000
0.490,0.867,0.478,2.000
0.536,0.854,0.435,1.000
0.447,0.910,0.493,2.000
0.439,0.889,0.482,2.000
0.553,0.852,0.428,1.000
0.663,0.647,0.448,1.000
0.504,0.831,0.418,1.000
0.509,0.789,0.447,1.000
0.512,0.722,0.523,0.000
0.573,0.748,0.410,1.000
0.528,0.684,0.531,0.000
0.540,0.723,0.468,1.000
0.473,0.832,0.454,2.000
0.411,0.857,0.477,2.000
0.451,0.780,0.498,0.000
0.583,0.679,0.467,1.000
0.535,0.659,0.516,1.000
0.460,0.814,0.476,0.000
0.459,0.708,0.574,0.000
0.441,0.791,0.493,0.000
0.441,0.800,0.495,0.000
0.440,0.761,0.534,0.000
0.460,0.839,0.453,2.000
0.533,0.795,0.413,1.000
0.677,0.657,0.416,1.000
0.472,0.873,0.419,2.000
0.535,0.768,0.439,1.000
0.490,0.845,0.417,2.000
0.461,0.861,0.410,2.000
0.532,0.818,0.416,1.000
0.561,0.681,0.483,1.000
0.583,0.684,0.460,1.000
0.632,0.691,0.401,1.000
0.401,0.789,0.520,0.000
0.476,0.737,0.490,0.000
0.411,0.926,0.416,2.000
0.474,0.844,0.405,2.000
0.527,0.768,0.441,1.000
0.457,0.827,0.433,2.000
0.410,0.867,0.477,2.000
0.406,0.867,0.444,2.000
0.489,0.816,0.434,1.000
0.549,0.768,0.410,1.000
0.534,0.743,0.439,1.000
0.467,0.835,0.438,2.000
0.410,0.856,0.470,2.000
0.449,0.804,0.481,0.000
0.516,0.706,0.520,0.000
0.413,0.883,0.467,2.000
0.504,0.825,0.409,1.000
0.406,0.830,0.507,0.000
0.404,0.798,0.505,0.000
0.546,0.777,0.403,1.000
0.511,0.796,0.448,1.000
0.558,0.737,0.440,1.000
0.465,0.751,0.514,0.000
0.467,0.717,0.526,0.000
0.499,0.824,0.410,1.000
0.523,0.799,0.412,1.000
0.467,0.796,0.484,0.000
0.447,0.821,0.462,2.000
0.455,0.859,0.405,2.000
0.406,0.824,0.502,0.000
0.411,0.919,0.410,2.000
0.467,0.839,0.440,2.000
0.594,0.676,0.455,1.000
0.406,0.824,0.495,0.000
0.568,0.766,0.417,1.000
0.488,0.827,0.415,2.000
0.428,0.866,0.438,2.000
0.447,0.830,0.471,2.000
0.536,0.716,0.473,1.000
0.422,0.800,0.511,0.000
0.478,0.754,0.498,0.000
0.507,0.825,0.415,1.000
0.530,0.802,0.416,1.000
0.534,0.770,0.442,1.000
0.524,0.742,0.473,1.000
0.562,0.766,0.410,1.000
0.492,0.748,0.509,0.000
0.462,0.872,0.412,2.000
0.402,0.913,0.412,2.000
0.558,0.728,0.426,1.000
0.561,0.770,0.414,1.000
0.507,0.804,0.406,1.000
0.464,0.829,0.439,2.000
0.481,0.809,0.439,1.000
0.559,0.768,0.412,1.000
0.522,0.807,0.420,1.000
0.593,0.726,0.405,1.000
0.537,0.797,0.415,1.000
0.526,0.791,0.429,1.000
0.427,0.870,0.431,2.000
0.427,0.714,0.599,0.000
0.535,0.752,0.475,1.000
0.407,0.925,0.419,2.000
0.491,0.847,0.411,2.000
0.579,0.646,0.533,1.000
0.486,0.844,0.417,2.000
0.403,0.901,0.394,2.000
0.509,0.792,0.496,0.000
0.566,0.778,0.440,1.000
0.556,0.837,0.405,1.000
0.455,0.871,0.479,2.000
0.476,0.906,0.398,2.000
0.586,0.806,0.403,1.000
0.440,0.922,0.411,2.000
0.460,0.939,0.414,2.000
0.442,0.913,0.406,2.000
0.435,0.936,0.400,2.000
0.448,0.936,0.404,2.000
0.588,0.815,0.415,1.000
0.516,0.875,0.405,2.000
0.449,0.938,0.416,2.000
0.509,0.884,0.410,2.000
0.600,0.767,0.442,1.000
0.507,0.885,0.407,2.000
0.444,0.933,0.395,2.000
0.457,0.886,0.462,2.000
0.582,0.782,0.455,1.000
0.447,0.950,0.409,2.000
0.657,0.738,0.405,1.000
0.492,0.903,0.410,2.000
0.528,0.821,0.452,1.000
0.445,0.905,0.389,2.000
0.516,0.882,0.411,2.000
0.534,0.772,0.488,1.000
0.547,0.847,0.417,1.000
0.520,0.814,0.457,1.000
0.447,0.939,0.414,2.000
0.507,0.879,0.412,2.000
0.446,0.897,0.446,2.000
0.458,0.928,0.410,2.000
0.494,0.755,0.545,0.000
0.455,0.938,0.416,2.000
0.445,0.890,0.457,2.000
0.450,0.802,0.529,0.000
0.477,0.838,0.474,2.000
0.438,0.901,0.385,2.000
0.445,0.835,0.534,0.000
0.502,0.832,0.468,1.000
0.450,0.914,0.448,2.000
0.460,0.883,0.469,2.000
0.441,0.922,0.395,2.000
0.445,0.945,0.417,2.000
0.506,0.840,0.465,2.000
0.448,0.905,0.461,2.000
0.439,0.943,0.405,2.000
0.486,0.867,0.442,2.000
0.533,0.771,0.484,1.000
0.445,0.874,0.437,2.000
0.445,0.844,0.481,2.000
0.509,0.879,0.407,2.000
0.494,0.825,0.486,0.000
0.473,0.860,0.467,2.000
0.455,0.931,0.406,2.000
0.437,0.845,0.447,2.000
0.588,0.737,0.431,1.000
0.516,0.730,0.496,1.000
0.531,0.734,0.471,1.000
0.534,0.796,0.454,1.000
0.600,0.711,0.428,1.000
0.542,0.651,0.526,1.000
0.585,0.671,0.538,1.000
0.445,0.735,0.580,0.000
0.619,0.745,0.393,1.000
0.498,0.736,0.517,0.000
0.581,0.788,0.426,1.000
0.570,0.722,0.477,1.000
0.611,0.752,0.391,1.000
0.495,0.695,0.571,0.000
0.546,0.820,0.396,1.000
0.462,0.834,0.451,2.000
0.479,0.736,0.514,0.000
0.481,0.845,0.447,2.000
0.480,0.859,0.421,2.000
0.435,0.853,0.476,2.000
0.489,0.841,0.432,2.000
0.503,0.870,0.405,2.000
0.547,0.825,0.409,1.000
0.516,0.768,0.483,1.000
0.436,0.882,0.467,2.000
0.488,0.893,0.408,2.000
0.449,0.840,0.471,2.000
0.419,0.847,0.476,2.000
0.409,0.887,0.435,2.000
0.431,0.891,0.447,2.000
0.428,0.735,0.569,0.000
0.483,0.867,0.388,2.000
0.483,0.722,0.550,0.000
0.442,0.886,0.421,2.000
0.464,0.752,0.527,0.000
0.432,0.865,0.452,2.000
0.463,0.887,0.416,2.000
0.572,0.788,0.399,1.000
0.482,0.760,0.527,0.000
0.434,0.891,0.455,2.000
0.439,0.862,0.486,2.000
0.535,0.714,0.499,1.000
0.426,0.912,0.392,2.000
0.458,0.776,0.480,0.000
0.479,0.689,0.560,0.000
0.432,0.843,0.475,2.000
0.439,0.887,0.420,2.000
0.430,0.859,0.468,2.000
0.488,0.698,0.583,0.000
0.457,0.802,0.529,0.000
0.530,0.754,0.500,1.000
0.567,0.759,0.463,1.000
0.431,0.898,0.434,2.000
0.520,0.820,0.445,1.000
0.547,0.790,0.445,1.000
0.605,0.756,0.405,1.000
0.575,0.740,0.481,1.000
0.436,0.897,0.463,2.000
0.557,0.797,0.417,1.000
0.457,0.861,0.474,2.000
0.512,0.750,0.512,0.000
0.545,0.808,0.448,1.000
0.590,0.804,0.420,1.000
0.488,0.752,0.564,0.000
0.495,0.633,0.619,0.000
0.491,0.855,0.453,2.000
0.507,0.817,0.457,1.000
0.492,0.800,0.465,1.000
0.483,0.759,0.544,0.000
0.445,0.808,0.549,0.000
0.457,0.830,0.515,0.000
0.461,0.732,0.579,0.000
0.536,0.788,0.489,1.000
0.550,0.696,0.569,0.000
0.428,0.950,0.444,2.000
0.477,0.900,0.439,2.000
0.499,0.843,0.431,2.000
0.422,0.922,0.435,2.000
0.573,0.795,0.426,1.000
0.485,0.866,0.440,2.000
0.423,0.921,0.477,2.000
0.423,0.929,0.448,2.000
0.458,0.819,0.499,0.000
0.485,0.781,0.529,0.000
0.484,0.773,0.536,0.000
0.540,0.681,0.562,0.000
0.476,0.804,0.433,1.000
0.428,0.817,0.559,0.000
0.425,0.891,0.498,2.000
0.524,0.826,0.425,1.000
0.660,0.699,0.425,1.000
0.474,0.832,0.480,0.000
0.424,0.944,0.433,2.000
0.359,0.907,0.385,2.000
0.428,0.811,0.482,0.000
0.502,0.795,0.478,1.000
0.460,0.866,0.472,2.000
0.504,0.793,0.478,1.000
0.415,0.919,0.441,2.000
0.485,0.774,0.505,0.000
0.474,0.715,0.539,0.000
0.407,0.819,0.489,0.000
0.501,0.782,0.502,0.000
0.524,0.775,0.432,1.000
0.412,0.805,0.586,0.000
0.410,0.861,0.529,0.000
0.406,0.902,0.483,2.000
0.413,0.891,0.487,2.000
0.439,0.916,0.444,2.000
0.439,0.804,0.547,0.000
0.516,0.742,0.475,1.000
0.457,0.727,0.613,0.000
0.441,0.796,0.556,0.000
0.460,0.805,0.521,0.000
0.414,0.914,0.470,2.000
0.412,0.861,0.492,2.000
0.465,0.804,0.474,0.000
0.412,0.782,0.567,0.000
0.542,0.749,0.482,1.000
0.464,0.858,0.463,2.000
0.452,0.772,0.521,0.000
0.409,0.861,0.484,2.000
0.456,0.742,0.549,0.000
0.539,0.815,0.444,1.000
0.471,0.809,0.514,0.000
0.502,0.695,0.599,0.000
0.460,0.845,0.502,0.000
0.536,0.789,0.485,1.000
0.487,0.787,0.505,0.000
0.512,0.836,0.466,1.000
0.560,0.799,0.436,1.000
0.494,0.824,0.490,0.000
0.495,0.756,0.542,0.000
0.464,0.873,0.463,2.000
0.449,0.893,0.466,2.000
0.476,0.891,0.440,2.000
0.457,0.912,0.442,2.000
0.547,0.823,0.431,1.000
0.428,0.848,0.539,0.000
0.651,0.642,0.495,1.000
0.440,0.853,0.507,0.000
0.595,0.762,0.435,1.000
0.625,0.717,0.457,1.000
0.517,0.819,0.468,1.000
0.464,0.899,0.454,2.000
0.505,0.793,0.495,0.000
0.458,0.915,0.436,2.000
0.465,0.874,0.420,2.000
0.424,0.844,0.551,0.000
0.501,0.831,0.481,0.000
0.432,0.830,0.512,0.000
0.493,0.818,0.499,0.000
0.401,0.947,0.426,2.000
0.433,0.870,0.485,2.000
0.440,0.909,0.465,2.000
0.500,0.839,0.474,2.000
0.419,0.903,0.494,2.000
0.420,0.867,0.530,0.000
0.404,0.853,0.520,0.000
0.466,0.842,0.504,0.000
0.422,0.815,0.578,0.000
0.528,0.835,0.448,1.000
0.463,0.857,0.479,2.000
0.458,0.865,0.492,2.000
0.415,0.949,0.446,2.000
0.471,0.823,0.531,0.000
0.417,0.855,0.537,0.000
0.479,0.863,0.462,2.000
0.482,0.748,0.583,0.000
0.456,0.895,0.463,2.000
0.442,0.861,0.510,2.000
0.445,0.873,0.504,2.000
0.448,0.912,0.440,2.000
0.394,0.930,0.442,2.000
0.454,0.857,0.496,2.000
0.593,0.756,0.461,1.000
0.458,0.910,0.441,2.000
0.425,0.820,0.573,0.000
0.491,0.760,0.539,0.000
0.474,0.853,0.475,2.000
0.519,0.788,0.483,1.000
0.399,0.841,0.526,0.000
0.437,0.899,0.472,2.000
0.448,0.884,0.469,2.000
0.444,0.740,0.615,0.000
0.412,0.871,0.533,0.000
0.483,0.851,0.467,2.000
0.440,0.839,0.543,0.000
0.486,0.712,0.605,0.000
0.415,0.861,0.550,0.000
0.471,0.805,0.532,0.000
0.494,0.770,0.531,0.000
0.438,0.812,0.549,0.000
0.489,0.720,0.607,0.000
0.455,0.756,0.582,0.000
0.410,0.899,0.487,2.000
0.481,0.812,0.502,0.000
0.514,0.740,0.542,0.000
0.438,0.794,0.572,0.000
0.438,0.727,0.622,0.000
0.607,0.710,0.507,1.000
0.440,0.873,0.490,2.000
0.470,0.824,0.510,0.000
0.518,0.742,0.517,0.000
0.411,0.812,0.572,0.000
0.415,0.877,0.515,2.000
0.397,0.797,0.579,0.000
0.480,0.760,0.562,0.000
0.409,0.900,0.493,2.000
0.435,0.827,0.552,0.000
0.475,0.730,0.600,0.000
0.453,0.764,0.569,0.000
0.445,0.842,0.503,0.000
0.495,0.740,0.553,0.000
0.501,0.780,0.528,0.000
0.485,0.793,0.529,0.000
0.430,0.821,0.519,0.000
0.524,0.758,0.498,1.000
0.463,0.727,0.548,0.000
0.498,0.762,0.530,0.000
0.506,0.805,0.491,0.000
0.546,0.742,0.455,1.000
0.512,0.762,0.507,0.000
0.532,0.716,0.524,0.000
0.509,0.761,0.499,0.000
0.469,0.778,0.531,0.000
0.516,0.733,0.518,0.000
0.432,0.847,0.511,0.000
0.406,0.791,0.603,0.000
0.508,0.754,0.522,0.000
0.538,0.744,0.498,1.000
0.594,0.694,0.439,1.000
0.499,0.766,0.518,0.000
0.459,0.822,0.503,0.000
0.503,0.760,0.496,0.000
0.403,0.864,0.511,2.000
0.512,0.730,0.568,0.000
0.435,0.732,0.565,0.000
0.511,0.722,0.494,1.000
0.451,0.745,0.533,0.000
0.552,0.765,0.448,1.000
0.477,0.813,0.510,0.000
0.479,0.792,0.482,0.000
0.410,0.915,0.453,2.000
0.511,0.785,0.492,1.000
0.463,0.835,0.440,2.000
0.449,0.833,0.456,2.000
0.439,0.744,0.558,0.000
0.552,0.715,0.505,1.000
0.481,0.774,0.514,0.000
0.470,0.831,0.496,0.000
0.454,0.865,0.452,2.000
0.469,0.812,0.481,0.000
0.522,0.746,0.477,1.000
0.504,0.610,0.614,0.000
0.575,0.716,0.482,1.000
0.484,0.742,0.564,0.000
0.445,0.754,0.590,0.000
0.405,0.830,0.521,0.000
0.429,0.863,0.438,2.000
0.447,0.824,0.486,0.000
0.519,0.756,0.464,1.000
0.411,0.905,0.480,2.000
0.432,0.810,0.496,0.000
0.471,0.778,0.530,0.000
0.479,0.808,0.466,0.000
0.495,0.824,0.460,1.000
0.506,0.724,0.506,0.000
0.467,0.707,0.597,0.000
0.469,0.785,0.530,0.000
0.606,0.661,0.482,1.000
0.552,0.764,0.458,1.000
0.498,0.757,0.509,0.000
0.398,0.862,0.500,2.000
0.472,0.804,0.511,0.000
0.459,0.852,0.445,2.000
0.428,0.835,0.510,0.000
0.433,0.831,0.528,0.000
0.471,0.797,0.513,0.000
0.438,0.887,0.459,2.000
0.475,0.823,0.489,0.000
0.438,0.815,0.505,0.000
0.555,0.718,0.493,1.000
0.507,0.780,0.430,1.000
0.452,0.847,0.449,2.000
0.545,0.771,0.452,1.000
0.478,0.782,0.480,0.000
0.425,0.791,0.531,0.000
0.482,0.806,0.445,1.000
0.490,0.829,0.450,2.000
0.703,0.586,0.447,1.000
0.425,0.712,0.573,0.000
0.461,0.829,0.464,2.000
0.518,0.752,0.457,1.000
0.424,0.835,0.481,2.000
0.431,0.819,0.535,0.000
0.526,0.703,0.440,1.000
0.494,0.894,0.440,2.000
0.478,0.897,0.432,2.000
0.478,0.839,0.460,2.000
0.431,0.856,0.510,0.000
0.536,0.816,0.454,1.000
0.431,0.935,0.430,2.000
0.506,0.839,0.445,2.000
0.542,0.815,0.456,1.000
0.431,0.778,0.571,0.000
0.452,0.879,0.432,2.000
0.550,0.819,0.434,1.000
0.522,0.759,0.504,1.000
0.431,0.932,0.430,2.000
0.501,0.827,0.450,1.000
0.419,0.854,0.455,2.000
0.543,0.790,0.409,1.000
0.456,0.781,0.486,0.000
0.424,0.922,0.436,2.000
0.577,0.754,0.408,1.000
0.531,0.830,0.420,1.000
0.480,0.891,0.435,2.000
0.562,0.794,0.425,1.000
0.427,0.924,0.423,2.000
0.430,0.932,0.433,2.000
0.431,0.945,0.433,2.000
0.449,0.854,0.477,2.000
0.647,0.664,0.482,1.000
0.573,0.735,0.487,1.000
0.596,0.730,0.485,1.000
0.577,0.799,0.425,1.000
0.412,0.822,0.485,0.000
0.502,0.822,0.460,1.000
0.526,0.812,0.469,1.000
0.532,0.849,0.425,1.000
0.435,0.910,0.461,2.000
0.431,0.942,0.420,2.000
0.429,0.911,0.467,2.000
0.430,0.938,0.422,2.000
0.543,0.822,0.415,1.000
0.430,0.849,0.526,0.000
0.426,0.921,0.429,2.000
0.422,0.922,0.435,2.000
0.434,0.948,0.422,2.000
0.432,0.940,0.435,2.000
0.538,0.829,0.426,1.000
0.429,0.935,0.428,2.000
0.428,0.952,0.430,2.000
0.433,0.948,0.449,2.000
0.504,0.885,0.426,2.000
0.551,0.788,0.414,1.000
0.504,0.765,0.512,0.000
